TransactionID,CustomerID,CustomerGender,CustomerName,CustomerCity,CustomerState,CustomerCountry,CustomerContinent,CustomerDOB
15800103,1941801,Male,Arapey Colón,Philadelphia,Pennsylvania,United States,North America,1967-11-26
15800104,1941801,Male,Arapey Colón,Philadelphia,Pennsylvania,United States,North America,1967-11-26
15800111,1234624,Female,Lillian Carroll,Lexington,Kentucky,United States,North America,1985-10-31
15800131,489501,Female,Jana Muench,Willingshausen,Hessen,Germany,Europe,1953-09-21
15800132,489501,Female,Jana Muench,Willingshausen,Hessen,Germany,Europe,1953-09-21
15800133,489501,Female,Jana Muench,Willingshausen,Hessen,Germany,Europe,1953-09-21
15800134,489501,Female,Jana Muench,Willingshausen,Hessen,Germany,Europe,1953-09-21
15800135,489501,Female,Jana Muench,Willingshausen,Hessen,Germany,Europe,1953-09-21
15800136,489501,Female,Jana Muench,Willingshausen,Hessen,Germany,Europe,1953-09-21
15800141,1358700,Female,Helen Taylor,Germantown,Kentucky,United States,North America,1965-09-13
15800142,1358700,Female,Helen Taylor,Germantown,Kentucky,United States,North America,1965-09-13
15800144,1358700,Female,Helen Taylor,Germantown,Kentucky,United States,North America,1965-09-13
15800145,1358700,Female,Helen Taylor,Germantown,Kentucky,United States,North America,1965-09-13
15800146,1358700,Female,Helen Taylor,Germantown,Kentucky,United States,North America,1965-09-13
15800151,1618579,Female,Pamela Balzer,Bay Minette,Alabama,United States,North America,1982-06-16
15810001,1130205,Female,Tegan Dale,BOASLEY CROSS,Exeter,United Kingdom,Europe,1948-07-12
15810002,1130205,Female,Tegan Dale,BOASLEY CROSS,Exeter,United Kingdom,Europe,1948-07-12
15810011,2007028,Male,Georg Pettersen,Harrisburg,Pennsylvania,United States,North America,1968-04-10
15810012,2007028,Male,Georg Pettersen,Harrisburg,Pennsylvania,United States,North America,1968-04-10
15810021,452209,Female,Christin Waechter,Baden-Baden,Baden-Württemberg,Germany,Europe,1938-10-07
15810022,452209,Female,Christin Waechter,Baden-Baden,Baden-Württemberg,Germany,Europe,1938-10-07
15810031,949448,Male,Jacob Ellis,STOURTON,Wiltshire,United Kingdom,Europe,1945-06-23
15810041,870682,Male,Riemer van de Belt,Zeist,Utrecht,Netherlands,Europe,1947-08-18
15810042,870682,Male,Riemer van de Belt,Zeist,Utrecht,Netherlands,Europe,1947-08-18
15810051,1262082,Male,Jason Gill,Garwood,Texas,United States,North America,1952-12-17
15810052,1262082,Male,Jason Gill,Garwood,Texas,United States,North America,1952-12-17
15810053,1262082,Male,Jason Gill,Garwood,Texas,United States,North America,1952-12-17
15810061,1240910,Male,Wiley Santiago,Atlanta,Georgia,United States,North America,1949-12-05
15810062,1240910,Male,Wiley Santiago,Atlanta,Georgia,United States,North America,1949-12-05
15810071,1974345,Female,Lea Mayer,Irvine,California,United States,North America,1949-04-03
15810072,1974345,Female,Lea Mayer,Irvine,California,United States,North America,1949-04-03
15810073,1974345,Female,Lea Mayer,Irvine,California,United States,North America,1949-04-03
15810081,122533,Male,Jett Stedman,POINT COOK,Victoria,Australia,Australia,1992-09-06
15810082,122533,Male,Jett Stedman,POINT COOK,Victoria,Australia,Australia,1992-09-06
15810083,122533,Male,Jett Stedman,POINT COOK,Victoria,Australia,Australia,1992-09-06
15810084,122533,Male,Jett Stedman,POINT COOK,Victoria,Australia,Australia,1992-09-06
15810091,1710320,Female,Ashley Guinn,Roanoke Rapids,North Carolina,United States,North America,1941-11-01
15810101,1413890,Female,Jena Zimmerman,Aloha,Oregon,United States,North America,1999-01-14
15810102,1413890,Female,Jena Zimmerman,Aloha,Oregon,United States,North America,1999-01-14
15810103,1413890,Female,Jena Zimmerman,Aloha,Oregon,United States,North America,1999-01-14
15810111,194359,Male,Beau Jenkins,COAL CREEK,Queensland,Australia,Australia,1964-07-03
15810112,194359,Male,Beau Jenkins,COAL CREEK,Queensland,Australia,Australia,1964-07-03
15810113,194359,Male,Beau Jenkins,COAL CREEK,Queensland,Australia,Australia,1964-07-03
15810121,894252,Male,Jozua Schalken,Millingen aan de Rijn,Gelderland,Netherlands,Europe,1998-11-04
15810122,894252,Male,Jozua Schalken,Millingen aan de Rijn,Gelderland,Netherlands,Europe,1998-11-04
15810131,1961975,Female,Claudia Renwick,Seattle,Washington,United States,North America,1965-11-27
15810141,930820,Male,Morgan Brennan,CHISELDON,Swindon,United Kingdom,Europe,1975-12-24
15810142,930820,Male,Morgan Brennan,CHISELDON,Swindon,United Kingdom,Europe,1975-12-24
15810143,930820,Male,Morgan Brennan,CHISELDON,Swindon,United Kingdom,Europe,1975-12-24
15810151,1716510,Male,James Palmer,Walpole,Massachusetts,United States,North America,1971-03-27
15810152,1716510,Male,James Palmer,Walpole,Massachusetts,United States,North America,1971-03-27
15810161,373746,Female,Megan Roundy,Chicoutimi,Quebec,Canada,North America,1991-06-22
15810162,373746,Female,Megan Roundy,Chicoutimi,Quebec,Canada,North America,1991-06-22
15810171,1251398,Male,Joseph Moore,Whitestone,New York,United States,North America,1967-07-26
15810181,1664688,Male,Harold McCormick,Fresno,California,United States,North America,1953-03-31
15810182,1664688,Male,Harold McCormick,Fresno,California,United States,North America,1953-03-31
15810183,1664688,Male,Harold McCormick,Fresno,California,United States,North America,1953-03-31
15810184,1664688,Male,Harold McCormick,Fresno,California,United States,North America,1953-03-31
15810191,1232857,Female,Jessica Stevenson,Houston,Texas,United States,North America,1958-01-11
15810192,1232857,Female,Jessica Stevenson,Houston,Texas,United States,North America,1958-01-11
15810193,1232857,Female,Jessica Stevenson,Houston,Texas,United States,North America,1958-01-11
15810194,1232857,Female,Jessica Stevenson,Houston,Texas,United States,North America,1958-01-11
15810195,1232857,Female,Jessica Stevenson,Houston,Texas,United States,North America,1958-01-11
15810196,1232857,Female,Jessica Stevenson,Houston,Texas,United States,North America,1958-01-11
15810197,1232857,Female,Jessica Stevenson,Houston,Texas,United States,North America,1958-01-11
15810201,1630103,Female,Catherine Vandemark,San Jose,California,United States,North America,1973-02-12
15810202,1630103,Female,Catherine Vandemark,San Jose,California,United States,North America,1973-02-12
15810203,1630103,Female,Catherine Vandemark,San Jose,California,United States,North America,1973-02-12
15810204,1630103,Female,Catherine Vandemark,San Jose,California,United States,North America,1973-02-12
15810221,2013811,Female,Jolie Gadbois,Cochranton,Pennsylvania,United States,North America,1966-09-20
15810222,2013811,Female,Jolie Gadbois,Cochranton,Pennsylvania,United States,North America,1966-09-20
15820001,1528439,Female,Catrina Rivera,Chesapeake,Virginia,United States,North America,1942-07-03
15820002,1528439,Female,Catrina Rivera,Chesapeake,Virginia,United States,North America,1942-07-03
15820011,435655,Male,Markus Ebersbacher,Irfersgrün,Freistaat Sachsen,Germany,Europe,1960-03-13
15820012,435655,Male,Markus Ebersbacher,Irfersgrün,Freistaat Sachsen,Germany,Europe,1960-03-13
15820021,268465,Male,Elton Altieri,Blezard Valley,Ontario,Canada,North America,2001-05-14
15820031,1758053,Female,Charlotte Costa,Shelby,Mississippi,United States,North America,1977-10-31
15820041,1524144,Female,Lillian Scott,Oakland,California,United States,North America,1999-04-09
15820051,853416,Male,Nicholas Modderkolk,Wijchen,Gelderland,Netherlands,Europe,1955-01-17
15820061,1550543,Male,Michael Barter,Richmond,Virginia,United States,North America,1976-09-18
15820062,1550543,Male,Michael Barter,Richmond,Virginia,United States,North America,1976-09-18
15820063,1550543,Male,Michael Barter,Richmond,Virginia,United States,North America,1976-09-18
15820064,1550543,Male,Michael Barter,Richmond,Virginia,United States,North America,1976-09-18
15820071,1929255,Female,Samantha Taylor,Philadelphia,Pennsylvania,United States,North America,1973-09-25
15820081,180605,Male,Sam Wettenhall,UPPER DAINTREE,Queensland,Australia,Australia,1994-06-07
15820101,1823888,Male,Thomas Obregon,Houston,Texas,United States,North America,1983-04-22
15820102,1823888,Male,Thomas Obregon,Houston,Texas,United States,North America,1983-04-22
15820111,1522232,Female,Carina Snow,Dallas,Texas,United States,North America,1996-11-01
15820121,1373028,Female,Heather Walsh,Fort Worth,Texas,United States,North America,1952-04-07
15820131,1883844,Male,Harry Kaplan,Camden,New Jersey,United States,North America,1964-05-18
15820132,1883844,Male,Harry Kaplan,Camden,New Jersey,United States,North America,1964-05-18
15820133,1883844,Male,Harry Kaplan,Camden,New Jersey,United States,North America,1964-05-18
15820141,1483091,Male,Norman Hall,Dallas,Texas,United States,North America,1964-07-18
15820142,1483091,Male,Norman Hall,Dallas,Texas,United States,North America,1964-07-18
15820151,1764261,Male,Douglas Smith,Woburn,Massachusetts,United States,North America,2001-09-03
15820161,213183,Female,Kim Bowerman,Quebec,Quebec,Canada,North America,1941-02-14
15820171,181622,Male,Noah Lukis,CURLEWIS,Victoria,Australia,Australia,1951-11-22
15820191,1430214,Male,Scott Suarez,Okeechobee,Florida,United States,North America,1998-01-09
15820201,1736536,Female,Mary Larosa,Brooklyn,New York,United States,North America,1969-01-05
15820211,1404328,Female,Toni Sanderson,Las Vegas,Nevada,United States,North America,1937-05-16
15820212,1404328,Female,Toni Sanderson,Las Vegas,Nevada,United States,North America,1937-05-16
15820213,1404328,Female,Toni Sanderson,Las Vegas,Nevada,United States,North America,1937-05-16
15820221,763337,Female,Guglielma Rizzo,Monticchio,Latina,Italy,Europe,1969-05-25
15820231,1319752,Male,Willie Holley,Cambridge,Massachusetts,United States,North America,1936-01-24
15820232,1319752,Male,Willie Holley,Cambridge,Massachusetts,United States,North America,1936-01-24
15820251,1086276,Female,Courtney Dyer,CRAIGMAUD,Aberdeenshire,United Kingdom,Europe,1960-07-20
15820252,1086276,Female,Courtney Dyer,CRAIGMAUD,Aberdeenshire,United Kingdom,Europe,1960-07-20
15820271,701625,Female,Bellina Marino,San Michele Cavana,Parma,Italy,Europe,1968-07-07
15820272,701625,Female,Bellina Marino,San Michele Cavana,Parma,Italy,Europe,1968-07-07
15820273,701625,Female,Bellina Marino,San Michele Cavana,Parma,Italy,Europe,1968-07-07
15820281,1169886,Female,Isabelle Turnbull,CROSBY GARRETT,Eden,United Kingdom,Europe,1942-08-18
15820283,1169886,Female,Isabelle Turnbull,CROSBY GARRETT,Eden,United Kingdom,Europe,1942-08-18
15820284,1169886,Female,Isabelle Turnbull,CROSBY GARRETT,Eden,United Kingdom,Europe,1942-08-18
15820291,252545,Male,Michael Gabriel,Ottawa,Ontario,Canada,North America,1945-07-15
15820292,252545,Male,Michael Gabriel,Ottawa,Ontario,Canada,North America,1945-07-15
15820293,252545,Male,Michael Gabriel,Ottawa,Ontario,Canada,North America,1945-07-15
15820301,1583892,Male,Christian Ferrell,Brooklyn,New York,United States,North America,1969-11-29
15820302,1583892,Male,Christian Ferrell,Brooklyn,New York,United States,North America,1969-11-29
15820303,1583892,Male,Christian Ferrell,Brooklyn,New York,United States,North America,1969-11-29
15820304,1583892,Male,Christian Ferrell,Brooklyn,New York,United States,North America,1969-11-29
15820305,1583892,Male,Christian Ferrell,Brooklyn,New York,United States,North America,1969-11-29
15820307,1583892,Male,Christian Ferrell,Brooklyn,New York,United States,North America,1969-11-29
15820311,1756123,Male,Sol Wiens,Camden,New Jersey,United States,North America,1936-02-03
15820312,1756123,Male,Sol Wiens,Camden,New Jersey,United States,North America,1936-02-03
15820313,1756123,Male,Sol Wiens,Camden,New Jersey,United States,North America,1936-02-03
15820314,1756123,Male,Sol Wiens,Camden,New Jersey,United States,North America,1936-02-03
15820331,561001,Female,Christin Eisenberg,Hamburg Tonndorf,Hamburg,Germany,Europe,1953-01-25
15820332,561001,Female,Christin Eisenberg,Hamburg Tonndorf,Hamburg,Germany,Europe,1953-01-25
15820333,561001,Female,Christin Eisenberg,Hamburg Tonndorf,Hamburg,Germany,Europe,1953-01-25
15820334,561001,Female,Christin Eisenberg,Hamburg Tonndorf,Hamburg,Germany,Europe,1953-01-25
15820341,2026978,Male,Boris Tkalcic,Austin,Texas,United States,North America,1981-01-27
15820342,2026978,Male,Boris Tkalcic,Austin,Texas,United States,North America,1981-01-27
15820343,2026978,Male,Boris Tkalcic,Austin,Texas,United States,North America,1981-01-27
15820351,2012168,Female,Julie Potvin,Hamilton,Ohio,United States,North America,1995-06-06
15820352,2012168,Female,Julie Potvin,Hamilton,Ohio,United States,North America,1995-06-06
15820353,2012168,Female,Julie Potvin,Hamilton,Ohio,United States,North America,1995-06-06
15820354,2012168,Female,Julie Potvin,Hamilton,Ohio,United States,North America,1995-06-06
15820355,2012168,Female,Julie Potvin,Hamilton,Ohio,United States,North America,1995-06-06
15830001,1035342,Male,Josh Chandler,GRAFFHAM,Chichester,United Kingdom,Europe,1978-11-17
15830002,1035342,Male,Josh Chandler,GRAFFHAM,Chichester,United Kingdom,Europe,1978-11-17
15830011,805914,Female,Lotty Jenniskens,Nijverdal,Overijssel,Netherlands,Europe,1978-06-30
15830012,805914,Female,Lotty Jenniskens,Nijverdal,Overijssel,Netherlands,Europe,1978-06-30
15830013,805914,Female,Lotty Jenniskens,Nijverdal,Overijssel,Netherlands,Europe,1978-06-30
15830021,1313504,Female,Deborah Vega,Houston,Texas,United States,North America,1983-04-24
15830022,1313504,Female,Deborah Vega,Houston,Texas,United States,North America,1983-04-24
15830031,881169,Male,Mathyn de Poorter,Amsterdam,Noord-Holland,Netherlands,Europe,1981-11-27
15830032,881169,Male,Mathyn de Poorter,Amsterdam,Noord-Holland,Netherlands,Europe,1981-11-27
15830041,2080157,Female,Alice Corbeil,Cedar Rapids,Iowa,United States,North America,1983-08-06
15830051,1867338,Male,Fredrick Walsh,Sioux Falls,South Dakota,United States,North America,1971-10-24
15830052,1867338,Male,Fredrick Walsh,Sioux Falls,South Dakota,United States,North America,1971-10-24
15830053,1867338,Male,Fredrick Walsh,Sioux Falls,South Dakota,United States,North America,1971-10-24
15830071,1727849,Female,Denise Smith,Eunice,Louisiana,United States,North America,1939-01-26
15830072,1727849,Female,Denise Smith,Eunice,Louisiana,United States,North America,1939-01-26
15830073,1727849,Female,Denise Smith,Eunice,Louisiana,United States,North America,1939-01-26
15830074,1727849,Female,Denise Smith,Eunice,Louisiana,United States,North America,1939-01-26
15830075,1727849,Female,Denise Smith,Eunice,Louisiana,United States,North America,1939-01-26
15830076,1727849,Female,Denise Smith,Eunice,Louisiana,United States,North America,1939-01-26
15830081,1872442,Male,James Trussell,Lancaster,Pennsylvania,United States,North America,1999-01-23
15830082,1872442,Male,James Trussell,Lancaster,Pennsylvania,United States,North America,1999-01-23
15830091,1586481,Female,Kara Duncan,Arlington Heights,Illinois,United States,North America,1996-07-27
15830093,1586481,Female,Kara Duncan,Arlington Heights,Illinois,United States,North America,1996-07-27
15830094,1586481,Female,Kara Duncan,Arlington Heights,Illinois,United States,North America,1996-07-27
15830111,1426124,Female,Priscilla Click,Savannah,Georgia,United States,North America,1964-12-29
15830112,1426124,Female,Priscilla Click,Savannah,Georgia,United States,North America,1964-12-29
15830121,261910,Male,Donald Li,Ottawa,Ontario,Canada,North America,1980-05-31
15830131,1915808,Female,Frida Jespersen,Denver,Colorado,United States,North America,1949-09-13
15830161,1679618,Male,Paul Moreno,Kansas City,Missouri,United States,North America,1997-03-16
15830162,1679618,Male,Paul Moreno,Kansas City,Missouri,United States,North America,1997-03-16
15830171,1203510,Female,Allison Flores,Los Angeles,California,United States,North America,1954-04-25
15830172,1203510,Female,Allison Flores,Los Angeles,California,United States,North America,1954-04-25
15830173,1203510,Female,Allison Flores,Los Angeles,California,United States,North America,1954-04-25
15830174,1203510,Female,Allison Flores,Los Angeles,California,United States,North America,1954-04-25
15830175,1203510,Female,Allison Flores,Los Angeles,California,United States,North America,1954-04-25
15830176,1203510,Female,Allison Flores,Los Angeles,California,United States,North America,1954-04-25
15830177,1203510,Female,Allison Flores,Los Angeles,California,United States,North America,1954-04-25
15830181,836922,Female,Sonali van der Heyden,Dordrecht,Zuid-Holland,Netherlands,Europe,1944-10-24
15830191,1732784,Female,Diane Armijo,Atmautluak,Alaska,United States,North America,1977-12-30
15830192,1732784,Female,Diane Armijo,Atmautluak,Alaska,United States,North America,1977-12-30
15830193,1732784,Female,Diane Armijo,Atmautluak,Alaska,United States,North America,1977-12-30
15830201,1445195,Male,Joseph Snyder,Birmingham,Alabama,United States,North America,1951-09-14
15830202,1445195,Male,Joseph Snyder,Birmingham,Alabama,United States,North America,1951-09-14
15830203,1445195,Male,Joseph Snyder,Birmingham,Alabama,United States,North America,1951-09-14
15830204,1445195,Male,Joseph Snyder,Birmingham,Alabama,United States,North America,1951-09-14
15830205,1445195,Male,Joseph Snyder,Birmingham,Alabama,United States,North America,1951-09-14
15830211,873119,Male,Herwin Schoolderman,Oldenzijl,Groningen,Netherlands,Europe,1953-10-26
15830221,1213515,Male,Herschel Giardina,Dothan,Alabama,United States,North America,1979-07-12
15830231,1579183,Male,Paul Warren,Atlanta,Georgia,United States,North America,1980-02-18
15830232,1579183,Male,Paul Warren,Atlanta,Georgia,United States,North America,1980-02-18
15830241,1528611,Male,Richard Watkins,Northampton,Pennsylvania,United States,North America,1998-10-07
15830242,1528611,Male,Richard Watkins,Northampton,Pennsylvania,United States,North America,1998-10-07
15830243,1528611,Male,Richard Watkins,Northampton,Pennsylvania,United States,North America,1998-10-07
15830244,1528611,Male,Richard Watkins,Northampton,Pennsylvania,United States,North America,1998-10-07
15830251,1091961,Female,Shannon Wells,FLECKNEY,Leicester,United Kingdom,Europe,1986-01-02
15830271,98002,Female,Zara Finney,MARCHAGEE,Western Australia,Australia,Australia,1985-08-15
15830272,98002,Female,Zara Finney,MARCHAGEE,Western Australia,Australia,Australia,1985-08-15
15830273,98002,Female,Zara Finney,MARCHAGEE,Western Australia,Australia,Australia,1985-08-15
15830281,1727849,Female,Denise Smith,Eunice,Louisiana,United States,North America,1939-01-26
15830282,1727849,Female,Denise Smith,Eunice,Louisiana,United States,North America,1939-01-26
15830283,1727849,Female,Denise Smith,Eunice,Louisiana,United States,North America,1939-01-26
15830301,1248028,Female,Wanda Palacios,Cicero,Illinois,United States,North America,1975-12-19
15830311,2098944,Female,Emmeline Daviau,Reston,Maryland,United States,North America,1978-04-01
15830321,535791,Female,Christin Papst,Pforzheim Würm,Baden-Württemberg,Germany,Europe,1938-12-09
15830322,535791,Female,Christin Papst,Pforzheim Würm,Baden-Württemberg,Germany,Europe,1938-12-09
15830331,1785081,Female,Patricia Swann,Phoenix,Arizona,United States,North America,1938-07-17
15830341,1929631,Female,Isabella Souza,San Francisco,California,United States,North America,1937-06-12
15830343,1929631,Female,Isabella Souza,San Francisco,California,United States,North America,1937-06-12
15830351,1385491,Female,Pat Witmer,Fairfax,Virginia,United States,North America,1942-09-29
15830352,1385491,Female,Pat Witmer,Fairfax,Virginia,United States,North America,1942-09-29
15830353,1385491,Female,Pat Witmer,Fairfax,Virginia,United States,North America,1942-09-29
15830361,1410305,Female,Catherine White,Little Rock,Arkansas,United States,North America,1970-05-30
15830362,1410305,Female,Catherine White,Little Rock,Arkansas,United States,North America,1970-05-30
15830371,856705,Male,Atakan Blik,Munstergeleen,Limburg,Netherlands,Europe,1991-12-18
15840001,734455,Female,Gioacchina Lombardi,Testa Dell'Acqua,Siracusa,Italy,Europe,1941-12-04
15840011,403332,Female,Yvonne Achen,Neuendettelsau,Freistaat Bayern,Germany,Europe,1973-12-11
15840012,403332,Female,Yvonne Achen,Neuendettelsau,Freistaat Bayern,Germany,Europe,1973-12-11
15840021,1697467,Female,Mary Fredericksen,Grand Rapids,Michigan,United States,North America,1985-03-02
15840022,1697467,Female,Mary Fredericksen,Grand Rapids,Michigan,United States,North America,1985-03-02
15840031,1146324,Male,Louie Thomas,GRINDLE,Shropshire,United Kingdom,Europe,1958-06-17
15840032,1146324,Male,Louie Thomas,GRINDLE,Shropshire,United Kingdom,Europe,1958-06-17
15840033,1146324,Male,Louie Thomas,GRINDLE,Shropshire,United Kingdom,Europe,1958-06-17
15840034,1146324,Male,Louie Thomas,GRINDLE,Shropshire,United Kingdom,Europe,1958-06-17
15840041,42840,Female,Savannah Lansell,XANTIPPE,Western Australia,Australia,Australia,1936-05-23
15840042,42840,Female,Savannah Lansell,XANTIPPE,Western Australia,Australia,Australia,1936-05-23
15840051,392376,Male,Samuel Close,Kemptville,Ontario,Canada,North America,1942-06-21
15840061,1602426,Male,Joseph Hamilton,Washington,Maryland,United States,North America,1988-06-06
15840062,1602426,Male,Joseph Hamilton,Washington,Maryland,United States,North America,1988-06-06
15840071,1203511,Male,Robert Westbrooks,Charlotte,North Carolina,United States,North America,1935-04-09
15840072,1203511,Male,Robert Westbrooks,Charlotte,North Carolina,United States,North America,1935-04-09
15840081,1384305,Male,Gary Hagood,Baton Rouge,Louisiana,United States,North America,1987-10-25
15840091,1234648,Male,Kurt Leach,Woodbridge,Virginia,United States,North America,1945-12-23
15840092,1234648,Male,Kurt Leach,Woodbridge,Virginia,United States,North America,1945-12-23
15840101,530618,Female,Julia Barth,Gütersloh Innenstadt,Nordrhein-Westfalen,Germany,Europe,1943-04-09
15840102,530618,Female,Julia Barth,Gütersloh Innenstadt,Nordrhein-Westfalen,Germany,Europe,1943-04-09
15840111,1529022,Female,Stephanie Guerrero,South Burlington,Vermont,United States,North America,1961-11-15
15840121,613510,Female,Lucille Ayot,LE TAMPON,Guyane,France,Europe,1966-11-25
15840131,1053209,Female,Grace Hayward,SPEYVIEW,Moray,United Kingdom,Europe,1982-12-19
15840141,366365,Male,Scott Knox,Decker Lake,British Columbia,Canada,North America,1991-09-12
15840142,366365,Male,Scott Knox,Decker Lake,British Columbia,Canada,North America,1991-09-12
15840143,366365,Male,Scott Knox,Decker Lake,British Columbia,Canada,North America,1991-09-12
15840144,366365,Male,Scott Knox,Decker Lake,British Columbia,Canada,North America,1991-09-12
15840151,1546746,Male,Milan Evans,Bethany,Missouri,United States,North America,1969-12-25
15840152,1546746,Male,Milan Evans,Bethany,Missouri,United States,North America,1969-12-25
15840153,1546746,Male,Milan Evans,Bethany,Missouri,United States,North America,1969-12-25
15840154,1546746,Male,Milan Evans,Bethany,Missouri,United States,North America,1969-12-25
15840155,1546746,Male,Milan Evans,Bethany,Missouri,United States,North America,1969-12-25
15840161,1294690,Female,Joyce Gonsalez,Wadena,Minnesota,United States,North America,1963-04-27
15840162,1294690,Female,Joyce Gonsalez,Wadena,Minnesota,United States,North America,1963-04-27
15840163,1294690,Female,Joyce Gonsalez,Wadena,Minnesota,United States,North America,1963-04-27
15840181,1450086,Female,Mabel Carrasquillo,San Diego,California,United States,North America,1965-12-31
15840191,1129712,Female,Rebecca Bond,HORDERLEY,Shropshire,United Kingdom,Europe,1998-06-06
15840192,1129712,Female,Rebecca Bond,HORDERLEY,Shropshire,United Kingdom,Europe,1998-06-06
15840193,1129712,Female,Rebecca Bond,HORDERLEY,Shropshire,United Kingdom,Europe,1998-06-06
15840194,1129712,Female,Rebecca Bond,HORDERLEY,Shropshire,United Kingdom,Europe,1998-06-06
15840201,1003708,Female,Victoria Singh,TWYFORD,Melton,United Kingdom,Europe,1993-01-29
15840211,1806153,Male,William Ward,Armonk Village,New York,United States,North America,2001-05-18
15840212,1806153,Male,William Ward,Armonk Village,New York,United States,North America,2001-05-18
15840213,1806153,Male,William Ward,Armonk Village,New York,United States,North America,2001-05-18
15840214,1806153,Male,William Ward,Armonk Village,New York,United States,North America,2001-05-18
15840221,1745076,Female,Jeannie Alicea,Grand Rapids,Michigan,United States,North America,1974-10-25
15840222,1745076,Female,Jeannie Alicea,Grand Rapids,Michigan,United States,North America,1974-10-25
15840223,1745076,Female,Jeannie Alicea,Grand Rapids,Michigan,United States,North America,1974-10-25
15840224,1745076,Female,Jeannie Alicea,Grand Rapids,Michigan,United States,North America,1974-10-25
15840225,1745076,Female,Jeannie Alicea,Grand Rapids,Michigan,United States,North America,1974-10-25
15840226,1745076,Female,Jeannie Alicea,Grand Rapids,Michigan,United States,North America,1974-10-25
15840231,945870,Male,Max Glover,TERRINGTON,York,United Kingdom,Europe,1957-06-04
15840241,1509978,Female,Elizabeth Smith,Kenner,Louisiana,United States,North America,1942-11-06
15840242,1509978,Female,Elizabeth Smith,Kenner,Louisiana,United States,North America,1942-11-06
15840243,1509978,Female,Elizabeth Smith,Kenner,Louisiana,United States,North America,1942-11-06
15840244,1509978,Female,Elizabeth Smith,Kenner,Louisiana,United States,North America,1942-11-06
15840251,519726,Female,Marie Freitag,Neuburg,Freistaat Bayern,Germany,Europe,1994-12-04
15840261,211809,Male,Alexander Norman,Windsor,Ontario,Canada,North America,1945-12-03
15840262,211809,Male,Alexander Norman,Windsor,Ontario,Canada,North America,1945-12-03
15840263,211809,Male,Alexander Norman,Windsor,Ontario,Canada,North America,1945-12-03
15840264,211809,Male,Alexander Norman,Windsor,Ontario,Canada,North America,1945-12-03
15840271,505034,Male,Lukas Friedmann,Würzburg,Freistaat Bayern,Germany,Europe,1979-12-24
15840272,505034,Male,Lukas Friedmann,Würzburg,Freistaat Bayern,Germany,Europe,1979-12-24
15840273,505034,Male,Lukas Friedmann,Würzburg,Freistaat Bayern,Germany,Europe,1979-12-24
15840275,505034,Male,Lukas Friedmann,Würzburg,Freistaat Bayern,Germany,Europe,1979-12-24
15840276,505034,Male,Lukas Friedmann,Würzburg,Freistaat Bayern,Germany,Europe,1979-12-24
15840277,505034,Male,Lukas Friedmann,Würzburg,Freistaat Bayern,Germany,Europe,1979-12-24
15850001,491289,Female,Lena Fuchs,Ribnitz-Damgarten,Mecklenburg-Vorpommern,Germany,Europe,1940-03-05
15850002,491289,Female,Lena Fuchs,Ribnitz-Damgarten,Mecklenburg-Vorpommern,Germany,Europe,1940-03-05
15850021,1720025,Male,Joseph Waters,Miami,Florida,United States,North America,1948-07-28
15850031,444252,Female,Kathrin Weissmuller,Fuchstal,Freistaat Bayern,Germany,Europe,1970-01-05
15850032,444252,Female,Kathrin Weissmuller,Fuchstal,Freistaat Bayern,Germany,Europe,1970-01-05
15850033,444252,Female,Kathrin Weissmuller,Fuchstal,Freistaat Bayern,Germany,Europe,1970-01-05
15850051,1417693,Female,Heather Miller,Irvine,California,United States,North America,1988-03-16
15850052,1417693,Female,Heather Miller,Irvine,California,United States,North America,1988-03-16
15850053,1417693,Female,Heather Miller,Irvine,California,United States,North America,1988-03-16
15850054,1417693,Female,Heather Miller,Irvine,California,United States,North America,1988-03-16
15850061,1811434,Female,Frances Goldsmith,Leesburg,Virginia,United States,North America,1953-11-04
15850062,1811434,Female,Frances Goldsmith,Leesburg,Virginia,United States,North America,1953-11-04
15850071,1310468,Female,Nadia White,Roswell,Georgia,United States,North America,1945-04-02
15850072,1310468,Female,Nadia White,Roswell,Georgia,United States,North America,1945-04-02
15850073,1310468,Female,Nadia White,Roswell,Georgia,United States,North America,1945-04-02
15850074,1310468,Female,Nadia White,Roswell,Georgia,United States,North America,1945-04-02
15850081,343095,Male,Robert Pacheco,Windsor,Ontario,Canada,North America,1948-01-18
15850082,343095,Male,Robert Pacheco,Windsor,Ontario,Canada,North America,1948-01-18
15850083,343095,Male,Robert Pacheco,Windsor,Ontario,Canada,North America,1948-01-18
15850084,343095,Male,Robert Pacheco,Windsor,Ontario,Canada,North America,1948-01-18
15850091,1833178,Male,Eric Cummings,Grand Rapids,Michigan,United States,North America,2001-01-17
15850101,2059385,Male,Laurent Jaimes,China Lake,California,United States,North America,1937-12-11
15850111,755845,Male,Camillo Esposito,Manocalzati,Avellino,Italy,Europe,1973-10-24
15850112,755845,Male,Camillo Esposito,Manocalzati,Avellino,Italy,Europe,1973-10-24
15850113,755845,Male,Camillo Esposito,Manocalzati,Avellino,Italy,Europe,1973-10-24
15850121,956943,Male,Riley Graham,AUCHNACLOICH,Perth and Kinross,United Kingdom,Europe,1977-11-10
15850131,311575,Male,Patrick Vue,Riviere Heva,Quebec,Canada,North America,1949-01-27
15850141,1629676,Female,Peggy Bustamante,Lexington,North Carolina,United States,North America,1983-09-18
